customer_sk,customer_id,first_name,last_name,email,residential_location,customer_segment
42493,CUST_42493,Matthew,Martinez,matthew.martinez@outlook.com,Miami,Deal Seeker
42521,CUST_42521,Kelly,Tapia,kelly.tapia@gmail.com,Las Vegas,Deal Seeker
42584,CUST_42584,Alyssa,Parker,alyssa.parker@yahoo.com,Oakland,Online Shopper
42623,CUST_42623,Tracy,Guerra,tracy.guerra@outlook.com,Boston,Churn Risk
42625,CUST_42625,Lee,Peterson,lee.peterson@yahoo.com,Nashville,Premium Shopper
42639,CUST_42639,Danielle,Mcclure,danielle.mcclure@outlook.com,Miami,First-time Buyer
42674,CUST_42674,Bradley,King,bradley.king@yahoo.com,Long Beach,In-Store Regular
42702,CUST_42702,Matthew,Green,matthew.green@outlook.com,Fresno,Occasional Shopper
42714,CUST_42714,Dale,Hart,dale.hart@gmail.com,Miami,First-time Buyer
42785,CUST_42785,Angela,Ramirez,angela.ramirez@outlook.com,Portland,Online Shopper
42808,CUST_42808,Mackenzie,Blake,mackenzie.blake@yahoo.com,Indianapolis,Deal Seeker
42822,CUST_42822,Kimberly,Hamilton,kimberly.hamilton@yahoo.com,Oakland,Premium Shopper
42877,CUST_42877,Jerome,Grant,jerome.grant@yahoo.com,Minneapolis,Budget Shopper
42880,CUST_42880,Michael,Williams,michael.williams@yahoo.com,Memphis,Premium Shopper
42888,CUST_42888,Joseph,Perez,joseph.perez@outlook.com,Fort Worth,Occasional Shopper
43087,CUST_43087,Michael,Hampton,michael.hampton@yahoo.com,Minneapolis,Online Shopper
43219,CUST_43219,Amy,Taylor,amy.taylor@gmail.com,Baltimore,Churn Risk
43231,CUST_43231,Matthew,Davis,matthew.davis@gmail.com,El Paso,Occasional Shopper
43321,CUST_43321,Maria,Skinner,maria.skinner@yahoo.com,San Francisco,Online Shopper
43531,CUST_43531,Danny,Smith,danny.smith@outlook.com,Oakland,Premium Shopper
43566,CUST_43566,Brian,Rodriguez,brian.rodriguez@outlook.com,Houston,In-Store Regular
43622,CUST_43622,Emily,Copeland,emily.copeland@gmail.com,Miami,Premium Shopper
43655,CUST_43655,Jennifer,Ashley,jennifer.ashley@gmail.com,Sacramento,In-Store Regular
43659,CUST_43659,William,Myers,william.myers@yahoo.com,Austin,Premium Shopper
43723,CUST_43723,Angelica,Hudson,angelica.hudson@gmail.com,Phoenix,Deal Seeker
43793,CUST_43793,Jenna,Morris,jenna.morris@gmail.com,Washington,Premium Shopper
43883,CUST_43883,Jeremy,Pearson,jeremy.pearson@yahoo.com,Boston,Occasional Shopper
43915,CUST_43915,Dylan,Gill,dylan.gill@gmail.com,Jacksonville,High Value
43962,CUST_43962,Christina,Nunez,christina.nunez@gmail.com,Kansas City,Deal Seeker
44110,CUST_44110,Veronica,Mcintosh,veronica.mcintosh@gmail.com,Raleigh,Online Shopper
44117,CUST_44117,Jonathan,Harris,jonathan.harris@yahoo.com,Austin,Premium Shopper
44145,CUST_44145,Kevin,Jenkins,kevin.jenkins@outlook.com,Arlington,Occasional Shopper
44220,CUST_44220,Vanessa,Davis,vanessa.davis@yahoo.com,Tulsa,Churn Risk
44257,CUST_44257,Charles,Johnson,charles.johnson@outlook.com,New Orleans,Occasional Shopper
44357,CUST_44357,Daniel,Collier,daniel.collier@outlook.com,Arlington,Loyal Customer
44363,CUST_44363,Christina,Mills,christina.mills@yahoo.com,Long Beach,Online Shopper
44382,CUST_44382,Maria,Moore,maria.moore@outlook.com,Tampa,Occasional Shopper
44396,CUST_44396,Ashley,Wood,ashley.wood@outlook.com,Columbus,Loyal Customer
44487,CUST_44487,Brandon,Boyle,brandon.boyle@outlook.com,Long Beach,High Value
44491,CUST_44491,Jim,Kim,jim.kim@gmail.com,Jacksonville,First-time Buyer
44759,CUST_44759,Barbara,Moore,barbara.moore@gmail.com,Nashville,Budget Shopper
44766,CUST_44766,Allen,Crawford,allen.crawford@outlook.com,Miami,High Value
44769,CUST_44769,Steven,Brown,steven.brown@outlook.com,New York,In-Store Regular
44943,CUST_44943,Laura,Nichols,laura.nichols@outlook.com,Detroit,In-Store Regular
44961,CUST_44961,Amanda,Mcclure,amanda.mcclure@outlook.com,Austin,Premium Shopper
45008,CUST_45008,Jeffrey,Butler,jeffrey.butler@yahoo.com,Tampa,Budget Shopper
45012,CUST_45012,Richard,Wade,richard.wade@yahoo.com,San Francisco,In-Store Regular
45120,CUST_45120,Rachel,Perez,rachel.perez@outlook.com,Sacramento,High Value
45250,CUST_45250,Charles,Sanchez,charles.sanchez@yahoo.com,Raleigh,First-time Buyer
45331,CUST_45331,Karen,Rodriguez,karen.rodriguez@outlook.com,El Paso,First-time Buyer
45707,CUST_45707,Eric,Vaughan,eric.vaughan@gmail.com,Austin,Budget Shopper
45740,CUST_45740,Michael,Adams,michael.adams@gmail.com,Detroit,Loyal Customer
45755,CUST_45755,Katie,Lambert,katie.lambert@gmail.com,Detroit,Budget Shopper
45761,CUST_45761,Theresa,Woodward,theresa.woodward@outlook.com,Sacramento,High Value
45769,CUST_45769,Bobby,Morris,bobby.morris@gmail.com,San Jose,Churn Risk
45803,CUST_45803,Alison,Lee,alison.lee@yahoo.com,Louisville,In-Store Regular
45904,CUST_45904,Mary,Lopez,mary.lopez@yahoo.com,Oakland,Occasional Shopper
45926,CUST_45926,Stephanie,Evans,stephanie.evans@gmail.com,Dallas,In-Store Regular
45965,CUST_45965,Rebecca,Montoya,rebecca.montoya@yahoo.com,San Jose,Occasional Shopper
45981,CUST_45981,Jeremy,Nelson,jeremy.nelson@yahoo.com,Indianapolis,Occasional Shopper
45989,CUST_45989,Christopher,Bryant,christopher.bryant@gmail.com,San Antonio,Online Shopper
46024,CUST_46024,Paul,Carey,paul.carey@gmail.com,Dallas,Budget Shopper
46037,CUST_46037,Nicholas,Smith,nicholas.smith@outlook.com,Washington,In-Store Regular
46038,CUST_46038,Sara,Shaw,sara.shaw@outlook.com,Washington,First-time Buyer
46082,CUST_46082,Jonathan,Gilbert,jonathan.gilbert@gmail.com,Minneapolis,Loyal Customer
46083,CUST_46083,Joseph,Aguilar,joseph.aguilar@yahoo.com,Detroit,High Value
46119,CUST_46119,Denise,Brown,denise.brown@gmail.com,Milwaukee,In-Store Regular
46161,CUST_46161,Heidi,Martin,heidi.martin@gmail.com,Columbus,First-time Buyer
46190,CUST_46190,Teresa,Owen,teresa.owen@outlook.com,San Francisco,In-Store Regular
46197,CUST_46197,Tara,Mccormick,tara.mccormick@outlook.com,Houston,In-Store Regular
46230,CUST_46230,William,Jones,william.jones@outlook.com,El Paso,Online Shopper
46655,CUST_46655,Gina,Wright,gina.wright@gmail.com,San Diego,Churn Risk
46792,CUST_46792,Ronald,Hamilton,ronald.hamilton@gmail.com,New Orleans,In-Store Regular
46877,CUST_46877,Anthony,Burke,anthony.burke@yahoo.com,San Antonio,In-Store Regular
46885,CUST_46885,Rebecca,Diaz,rebecca.diaz@yahoo.com,Kansas City,High Value
46966,CUST_46966,Pamela,Smith,pamela.smith@yahoo.com,Houston,Occasional Shopper
47023,CUST_47023,Seth,James,seth.james@gmail.com,Boston,Occasional Shopper
47102,CUST_47102,Carol,Kelly,carol.kelly@outlook.com,New York,First-time Buyer
47123,CUST_47123,Grace,Lamb,grace.lamb@yahoo.com,Long Beach,Churn Risk
47140,CUST_47140,Mary,Morales,mary.morales@gmail.com,Colorado Springs,In-Store Regular
47202,CUST_47202,Jonathan,Clarke,jonathan.clarke@gmail.com,Tulsa,Churn Risk
47210,CUST_47210,Megan,Harper,megan.harper@gmail.com,Los Angeles,In-Store Regular
47383,CUST_47383,Tommy,Berger,tommy.berger@yahoo.com,Oklahoma City,Online Shopper
47453,CUST_47453,Heather,Mercado,heather.mercado@yahoo.com,Nashville,In-Store Regular
47497,CUST_47497,Hunter,Patterson,hunter.patterson@outlook.com,Dallas,In-Store Regular
47517,CUST_47517,Stephanie,Boone,stephanie.boone@yahoo.com,Oakland,Occasional Shopper
47518,CUST_47518,Kyle,Boyd,kyle.boyd@gmail.com,Colorado Springs,In-Store Regular
47533,CUST_47533,Katherine,Robinson,katherine.robinson@gmail.com,Memphis,Premium Shopper
47567,CUST_47567,Amber,Cowan,amber.cowan@outlook.com,San Antonio,Online Shopper
47583,CUST_47583,Justin,Moreno,justin.moreno@yahoo.com,Louisville,Deal Seeker
47638,CUST_47638,Robert,Lewis,robert.lewis@outlook.com,Milwaukee,Churn Risk
47656,CUST_47656,Jason,Robinson,jason.robinson@gmail.com,Portland,Loyal Customer
47827,CUST_47827,Adam,Reyes,adam.reyes@yahoo.com,Boston,Loyal Customer
47857,CUST_47857,Nathan,Sweeney,nathan.sweeney@yahoo.com,Milwaukee,Occasional Shopper
47866,CUST_47866,Jason,Holmes,jason.holmes@gmail.com,Chicago,In-Store Regular
47929,CUST_47929,Benjamin,Johnson,benjamin.johnson@gmail.com,Denver,Deal Seeker
48145,CUST_48145,Allen,House,allen.house@outlook.com,Nashville,In-Store Regular
48149,CUST_48149,Matthew,Campbell,matthew.campbell@gmail.com,Las Vegas,In-Store Regular
48179,CUST_48179,Lisa,Anderson,lisa.anderson@gmail.com,Omaha,First-time Buyer
48203,CUST_48203,Erin,Reynolds,erin.reynolds@gmail.com,Boston,Online Shopper
48236,CUST_48236,John,Bryant,john.bryant@gmail.com,Houston,Budget Shopper
48257,CUST_48257,Clayton,Williamson,clayton.williamson@outlook.com,Oklahoma City,Loyal Customer
48338,CUST_48338,Dakota,Holden,dakota.holden@yahoo.com,Dallas,Loyal Customer
48339,CUST_48339,Jason,Ellis,jason.ellis@yahoo.com,Fresno,Budget Shopper
48358,CUST_48358,Angela,Gutierrez,angela.gutierrez@gmail.com,Albuquerque,High Value
48427,CUST_48427,Timothy,Gross,timothy.gross@gmail.com,Nashville,Occasional Shopper
48499,CUST_48499,Mark,Higgins,mark.higgins@yahoo.com,Los Angeles,High Value
48514,CUST_48514,John,Wilson,john.wilson@yahoo.com,Washington,Churn Risk
48550,CUST_48550,Cheyenne,Dawson,cheyenne.dawson@yahoo.com,Colorado Springs,Loyal Customer
48631,CUST_48631,Patricia,Knapp,patricia.knapp@gmail.com,New York,Premium Shopper
48788,CUST_48788,Charles,Martin,charles.martin@yahoo.com,Philadelphia,Churn Risk
48845,CUST_48845,Michael,Levy,michael.levy@yahoo.com,Colorado Springs,Premium Shopper
48984,CUST_48984,Julie,Edwards,julie.edwards@gmail.com,Philadelphia,High Value
49230,CUST_49230,Diana,Neal,diana.neal@outlook.com,Nashville,Occasional Shopper
49285,CUST_49285,Kimberly,Rivera,kimberly.rivera@gmail.com,Jacksonville,Online Shopper
49323,CUST_49323,Robert,Murphy,robert.murphy@yahoo.com,Tucson,Loyal Customer
49358,CUST_49358,Courtney,Patterson,courtney.patterson@outlook.com,Fresno,Churn Risk
49363,CUST_49363,Wyatt,Davis,wyatt.davis@gmail.com,Albuquerque,Deal Seeker
49708,CUST_49708,Breanna,Walters,breanna.walters@gmail.com,New Orleans,Occasional Shopper
49727,CUST_49727,Christopher,Willis,christopher.willis@gmail.com,Detroit,First-time Buyer
49728,CUST_49728,Juan,Mcknight,juan.mcknight@yahoo.com,Denver,First-time Buyer
49730,CUST_49730,Bryan,Meyer,bryan.meyer@gmail.com,New Orleans,Loyal Customer
49916,CUST_49916,Sean,Weaver,sean.weaver@gmail.com,Albuquerque,High Value
49927,CUST_49927,Steven,Watts,steven.watts@gmail.com,Oakland,Churn Risk
50006,CUST_50006,Amanda,Molina,amanda.molina@yahoo.com,Dallas,First-time Buyer
50008,CUST_50008,Rebecca,Lee,rebecca.lee@gmail.com,Mesa,Budget Shopper
50031,CUST_50031,Harry,Kim,harry.kim@yahoo.com,Arlington,Churn Risk
50147,CUST_50147,Suzanne,Sampson,suzanne.sampson@yahoo.com,Indianapolis,Churn Risk
50208,CUST_50208,Roger,Johnson,roger.johnson@yahoo.com,Atlanta,Online Shopper
50314,CUST_50314,Jennifer,Yates,jennifer.yates@outlook.com,Omaha,High Value
50513,CUST_50513,Elizabeth,Oliver,elizabeth.oliver@yahoo.com,Albuquerque,First-time Buyer
50523,CUST_50523,Susan,Lewis,susan.lewis@gmail.com,El Paso,In-Store Regular
50543,CUST_50543,Karen,Reed,karen.reed@gmail.com,Portland,Premium Shopper
50611,CUST_50611,Stephanie,Riley,stephanie.riley@outlook.com,Columbus,Churn Risk
50656,CUST_50656,Jeremy,Acosta,jeremy.acosta@outlook.com,Boston,First-time Buyer
50704,CUST_50704,Michael,Cole,michael.cole@outlook.com,Fresno,High Value
50792,CUST_50792,Robert,Freeman,robert.freeman@outlook.com,Minneapolis,Churn Risk
51037,CUST_51037,Roberto,Hall,roberto.hall@yahoo.com,San Jose,High Value
51088,CUST_51088,Randy,Hernandez,randy.hernandez@outlook.com,San Francisco,Deal Seeker
51254,CUST_51254,Lori,Robinson,lori.robinson@outlook.com,Fresno,High Value
51264,CUST_51264,Brittany,Prince,brittany.prince@gmail.com,Denver,Online Shopper
51276,CUST_51276,Jeremy,Harper,jeremy.harper@outlook.com,Tampa,Online Shopper
51398,CUST_51398,Keith,Nelson,keith.nelson@gmail.com,Milwaukee,Online Shopper
51400,CUST_51400,Lisa,Sullivan,lisa.sullivan@yahoo.com,Denver,Churn Risk
51431,CUST_51431,Richard,Herrera,richard.herrera@outlook.com,Washington,Churn Risk
51432,CUST_51432,Daniel,Taylor,daniel.taylor@outlook.com,Atlanta,In-Store Regular
51472,CUST_51472,Robert,Hardy,robert.hardy@yahoo.com,Colorado Springs,High Value
51625,CUST_51625,Patricia,Gonzales,patricia.gonzales@gmail.com,Washington,Occasional Shopper
51716,CUST_51716,Molly,Eaton,molly.eaton@gmail.com,Phoenix,Budget Shopper
51806,CUST_51806,Brent,Moore,brent.moore@yahoo.com,San Francisco,Online Shopper
51808,CUST_51808,Jason,Russell,jason.russell@outlook.com,Houston,Loyal Customer
51826,CUST_51826,Henry,Robinson,henry.robinson@outlook.com,Oakland,Churn Risk
51909,CUST_51909,Ashley,Clark,ashley.clark@gmail.com,San Diego,Churn Risk
51934,CUST_51934,Donald,Gomez,donald.gomez@yahoo.com,Virginia Beach,Deal Seeker
52141,CUST_52141,Anthony,Williams,anthony.williams@outlook.com,San Jose,Loyal Customer
52159,CUST_52159,Emily,Weber,emily.weber@yahoo.com,Minneapolis,Loyal Customer
52165,CUST_52165,Michael,Gallagher,michael.gallagher@gmail.com,Houston,Premium Shopper
52291,CUST_52291,Lauren,Morales,lauren.morales@outlook.com,Oakland,Budget Shopper
52293,CUST_52293,Ryan,Robinson,ryan.robinson@yahoo.com,Memphis,In-Store Regular
52382,CUST_52382,Antonio,Murray,antonio.murray@outlook.com,Louisville,Budget Shopper
52384,CUST_52384,Charles,Smith,charles.smith@yahoo.com,New York,First-time Buyer
52405,CUST_52405,Matthew,Walls,matthew.walls@outlook.com,Dallas,High Value
52406,CUST_52406,Fernando,Ross,fernando.ross@outlook.com,Arlington,High Value
52559,CUST_52559,Robert,Cobb,robert.cobb@yahoo.com,Austin,Loyal Customer
52621,CUST_52621,Richard,Lynn,richard.lynn@gmail.com,Philadelphia,Churn Risk
52642,CUST_52642,Jennifer,Ramirez,jennifer.ramirez@outlook.com,Charlotte,Occasional Shopper
52682,CUST_52682,Kyle,Howard,kyle.howard@gmail.com,Chicago,Online Shopper
52857,CUST_52857,Phyllis,Hayes,phyllis.hayes@gmail.com,Memphis,Premium Shopper
52949,CUST_52949,Julie,Anderson,julie.anderson@gmail.com,Washington,In-Store Regular
52961,CUST_52961,Stephanie,Dawson,stephanie.dawson@outlook.com,Oakland,High Value
53028,CUST_53028,Scott,Thompson,scott.thompson@yahoo.com,San Francisco,Premium Shopper
53037,CUST_53037,Taylor,Carson,taylor.carson@gmail.com,Tucson,In-Store Regular
53040,CUST_53040,Aaron,Russell,aaron.russell@gmail.com,Seattle,Occasional Shopper
53041,CUST_53041,Sherry,Diaz,sherry.diaz@yahoo.com,Philadelphia,Online Shopper
53066,CUST_53066,Randy,Hamilton,randy.hamilton@yahoo.com,Houston,First-time Buyer
53128,CUST_53128,James,Klein,james.klein@outlook.com,Phoenix,Online Shopper
53230,CUST_53230,Roberto,Thompson,roberto.thompson@outlook.com,Tucson,Occasional Shopper
53364,CUST_53364,John,Baker,john.baker@yahoo.com,San Francisco,Loyal Customer
53441,CUST_53441,Russell,Browning,russell.browning@yahoo.com,San Antonio,First-time Buyer
53482,CUST_53482,Marvin,Rogers,marvin.rogers@gmail.com,Baltimore,First-time Buyer
53487,CUST_53487,Andrea,Dixon,andrea.dixon@yahoo.com,San Antonio,In-Store Regular
53535,CUST_53535,Kristina,Giles,kristina.giles@gmail.com,Phoenix,Occasional Shopper
53691,CUST_53691,Logan,Davis,logan.davis@outlook.com,Jacksonville,In-Store Regular
53721,CUST_53721,Jason,Jackson,jason.jackson@yahoo.com,New York,In-Store Regular
53761,CUST_53761,Jessica,Henson,jessica.henson@outlook.com,Dallas,In-Store Regular
53877,CUST_53877,Monique,Golden,monique.golden@outlook.com,Detroit,High Value
53931,CUST_53931,Victoria,Moss,victoria.moss@yahoo.com,Austin,Loyal Customer
53945,CUST_53945,Angela,Cox,angela.cox@outlook.com,Portland,Premium Shopper
53984,CUST_53984,Kirk,Wilson,kirk.wilson@outlook.com,Arlington,Occasional Shopper
54080,CUST_54080,Maria,Watson,maria.watson@gmail.com,Houston,First-time Buyer
54087,CUST_54087,Ruben,Camacho,ruben.camacho@outlook.com,Fresno,Loyal Customer
54467,CUST_54467,Amber,Lee,amber.lee@outlook.com,Columbus,Premium Shopper
54604,CUST_54604,Andrew,Nixon,andrew.nixon@yahoo.com,San Jose,Occasional Shopper
54622,CUST_54622,Amber,Ramos,amber.ramos@yahoo.com,Nashville,Loyal Customer
54642,CUST_54642,Kristi,Castillo,kristi.castillo@yahoo.com,New York,Loyal Customer
54672,CUST_54672,Leah,Hubbard,leah.hubbard@gmail.com,Memphis,Budget Shopper
54709,CUST_54709,Anna,Lewis,anna.lewis@gmail.com,Baltimore,High Value
54742,CUST_54742,Matthew,Nguyen,matthew.nguyen@gmail.com,Portland,Churn Risk
54773,CUST_54773,Samantha,Jenkins,samantha.jenkins@gmail.com,Chicago,First-time Buyer
54790,CUST_54790,Jennifer,Lloyd,jennifer.lloyd@gmail.com,Boston,First-time Buyer
54869,CUST_54869,Kathleen,Harrison,kathleen.harrison@gmail.com,Colorado Springs,Premium Shopper
54870,CUST_54870,Taylor,Solomon,taylor.solomon@yahoo.com,New York,In-Store Regular
54923,CUST_54923,Patrick,Ramirez,patrick.ramirez@yahoo.com,Seattle,In-Store Regular
54924,CUST_54924,Heather,Brewer,heather.brewer@gmail.com,Memphis,High Value
54974,CUST_54974,Brian,Sanchez,brian.sanchez@outlook.com,Colorado Springs,High Value
55023,CUST_55023,Tamara,Fields,tamara.fields@outlook.com,Sacramento,Online Shopper
55148,CUST_55148,Mark,Golden,mark.golden@gmail.com,Portland,First-time Buyer
55197,CUST_55197,Debbie,Robertson,debbie.robertson@yahoo.com,Portland,Loyal Customer
55287,CUST_55287,Brett,Soto,brett.soto@gmail.com,Minneapolis,Online Shopper
55353,CUST_55353,Andrew,Floyd,andrew.floyd@yahoo.com,Columbus,Churn Risk
55433,CUST_55433,Joshua,Morrow,joshua.morrow@gmail.com,Washington,First-time Buyer
55458,CUST_55458,Sean,Campbell,sean.campbell@gmail.com,Seattle,Online Shopper
55554,CUST_55554,Taylor,Williams,taylor.williams@yahoo.com,Dallas,Premium Shopper
55558,CUST_55558,Lisa,Mccormick,lisa.mccormick@yahoo.com,Portland,Budget Shopper
55612,CUST_55612,Sandra,Williams,sandra.williams@outlook.com,Milwaukee,Premium Shopper
55726,CUST_55726,Tiffany,Cook,tiffany.cook@yahoo.com,Oklahoma City,Loyal Customer
55904,CUST_55904,Erin,Garrison,erin.garrison@gmail.com,Raleigh,Premium Shopper
55950,CUST_55950,Allison,Kelly,allison.kelly@yahoo.com,Miami,High Value
55976,CUST_55976,Bobby,Bennett,bobby.bennett@yahoo.com,Memphis,First-time Buyer
56056,CUST_56056,Chelsea,Bennett,chelsea.bennett@yahoo.com,Seattle,Budget Shopper
56169,CUST_56169,Breanna,Perez,breanna.perez@yahoo.com,Jacksonville,First-time Buyer
56215,CUST_56215,Rebecca,Greer,rebecca.greer@gmail.com,Columbus,Deal Seeker
56417,CUST_56417,Christopher,West,christopher.west@yahoo.com,Chicago,Deal Seeker
56478,CUST_56478,Kimberly,Kelly,kimberly.kelly@yahoo.com,Tulsa,Online Shopper
56504,CUST_56504,Edward,Douglas,edward.douglas@yahoo.com,Nashville,Occasional Shopper
56583,CUST_56583,Samantha,Hall,samantha.hall@outlook.com,Memphis,Budget Shopper
56586,CUST_56586,Keith,Adams,keith.adams@yahoo.com,Houston,Loyal Customer
56698,CUST_56698,Katherine,Schneider,katherine.schneider@yahoo.com,Minneapolis,Deal Seeker
56758,CUST_56758,Cristian,Stuart,cristian.stuart@gmail.com,Milwaukee,First-time Buyer
56763,CUST_56763,Jason,Morgan,jason.morgan@gmail.com,Chicago,Occasional Shopper
56833,CUST_56833,Angela,Hansen,angela.hansen@outlook.com,Los Angeles,Churn Risk
56835,CUST_56835,Stacy,Dean,stacy.dean@outlook.com,Nashville,Churn Risk
56865,CUST_56865,David,Reed,david.reed@gmail.com,Virginia Beach,In-Store Regular
57063,CUST_57063,Billy,Williams,billy.williams@gmail.com,Memphis,Occasional Shopper
57101,CUST_57101,Emily,Vargas,emily.vargas@gmail.com,Colorado Springs,Budget Shopper
57207,CUST_57207,Barbara,Moore,barbara.moore@outlook.com,Oklahoma City,Deal Seeker
57278,CUST_57278,Diana,Beltran,diana.beltran@outlook.com,Chicago,Deal Seeker
57343,CUST_57343,Anthony,Chen,anthony.chen@yahoo.com,Tampa,High Value
57345,CUST_57345,John,House,john.house@gmail.com,Long Beach,High Value
57356,CUST_57356,Jeffrey,Austin,jeffrey.austin@yahoo.com,Louisville,In-Store Regular
57647,CUST_57647,John,Rush,john.rush@yahoo.com,Dallas,Deal Seeker
57655,CUST_57655,Kara,Thomas,kara.thomas@outlook.com,San Jose,Loyal Customer
57787,CUST_57787,David,Lambert,david.lambert@gmail.com,San Diego,Premium Shopper
57834,CUST_57834,Kristin,Valencia,kristin.valencia@outlook.com,Oakland,Loyal Customer
57848,CUST_57848,Cindy,Cannon,cindy.cannon@gmail.com,Raleigh,Deal Seeker
57970,CUST_57970,Deborah,Krause,deborah.krause@gmail.com,Oakland,Premium Shopper
58114,CUST_58114,Andrea,Valencia,andrea.valencia@gmail.com,Memphis,Deal Seeker
58335,CUST_58335,Nicholas,Lane,nicholas.lane@outlook.com,Louisville,Churn Risk
58368,CUST_58368,Ryan,Mosley,ryan.mosley@gmail.com,El Paso,Budget Shopper
58402,CUST_58402,Carrie,Haynes,carrie.haynes@gmail.com,Phoenix,Premium Shopper
58451,CUST_58451,Colleen,Ware,colleen.ware@outlook.com,Oakland,Premium Shopper
58474,CUST_58474,Jack,Henry,jack.henry@yahoo.com,Jacksonville,Online Shopper
58571,CUST_58571,Abigail,Hayes,abigail.hayes@yahoo.com,Charlotte,Online Shopper
58735,CUST_58735,Gerald,Hernandez,gerald.hernandez@outlook.com,Boston,High Value
58747,CUST_58747,Christian,Andrews,christian.andrews@gmail.com,Minneapolis,Deal Seeker
58770,CUST_58770,Kimberly,Orr,kimberly.orr@outlook.com,Charlotte,High Value
58816,CUST_58816,Cindy,Russell,cindy.russell@yahoo.com,San Antonio,Deal Seeker
58831,CUST_58831,Omar,Morgan,omar.morgan@outlook.com,Colorado Springs,Loyal Customer
59000,CUST_59000,Thomas,Saunders,thomas.saunders@yahoo.com,Portland,High Value
59004,CUST_59004,Dana,Baker,dana.baker@yahoo.com,Memphis,Churn Risk
59093,CUST_59093,Wayne,Stewart,wayne.stewart@gmail.com,San Antonio,Budget Shopper
59147,CUST_59147,David,Sims,david.sims@yahoo.com,Las Vegas,Occasional Shopper
59176,CUST_59176,Frances,Jackson,frances.jackson@yahoo.com,Miami,First-time Buyer
59195,CUST_59195,Sean,Goodman,sean.goodman@outlook.com,Chicago,Occasional Shopper
59214,CUST_59214,Adam,Hansen,adam.hansen@outlook.com,Virginia Beach,In-Store Regular
59217,CUST_59217,Lindsey,Brown,lindsey.brown@outlook.com,New York,First-time Buyer
59342,CUST_59342,Brianna,Brooks,brianna.brooks@yahoo.com,El Paso,Deal Seeker
59366,CUST_59366,Greg,Soto,greg.soto@gmail.com,Nashville,High Value
59469,CUST_59469,Karina,Hernandez,karina.hernandez@yahoo.com,Omaha,Deal Seeker
59473,CUST_59473,Laura,Alvarado,laura.alvarado@yahoo.com,Mesa,Online Shopper
59557,CUST_59557,Cynthia,Banks,cynthia.banks@outlook.com,Louisville,Loyal Customer
59595,CUST_59595,Patrick,Jones,patrick.jones@gmail.com,New York,Churn Risk
59702,CUST_59702,Edward,Davis,edward.davis@gmail.com,San Jose,Premium Shopper
59746,CUST_59746,Noah,Perez,noah.perez@yahoo.com,Milwaukee,High Value
59753,CUST_59753,Charles,Thompson,charles.thompson@gmail.com,Indianapolis,Premium Shopper
59756,CUST_59756,Jocelyn,Soto,jocelyn.soto@outlook.com,San Diego,High Value
59812,CUST_59812,Bailey,Flores,bailey.flores@gmail.com,Philadelphia,First-time Buyer
59856,CUST_59856,Darrell,Coffey,darrell.coffey@gmail.com,Baltimore,In-Store Regular
59874,CUST_59874,Brandon,Crosby,brandon.crosby@yahoo.com,Milwaukee,High Value
59879,CUST_59879,Daniel,Bell,daniel.bell@outlook.com,San Antonio,Budget Shopper
59906,CUST_59906,Dominique,Graham,dominique.graham@yahoo.com,Long Beach,First-time Buyer
59923,CUST_59923,Xavier,Smith,xavier.smith@outlook.com,Arlington,High Value
59945,CUST_59945,Benjamin,Taylor,benjamin.taylor@gmail.com,Tucson,Loyal Customer
60115,CUST_60115,Jason,Lambert,jason.lambert@outlook.com,Seattle,Churn Risk
60174,CUST_60174,Jamie,Duncan,jamie.duncan@yahoo.com,Dallas,Deal Seeker
60197,CUST_60197,Rodney,Levy,rodney.levy@yahoo.com,San Francisco,Loyal Customer
60294,CUST_60294,Sandra,Martin,sandra.martin@outlook.com,Tucson,Premium Shopper
60311,CUST_60311,Brandon,Woods,brandon.woods@gmail.com,Memphis,Occasional Shopper
60495,CUST_60495,Wendy,Allen,wendy.allen@gmail.com,Oakland,Premium Shopper
60510,CUST_60510,Barbara,Yang,barbara.yang@yahoo.com,Jacksonville,Online Shopper
60524,CUST_60524,Misty,Rowe,misty.rowe@outlook.com,Tampa,Premium Shopper
60728,CUST_60728,Mallory,Bell,mallory.bell@outlook.com,Las Vegas,First-time Buyer
60752,CUST_60752,Daniel,Welch,daniel.welch@yahoo.com,Tulsa,Deal Seeker
60776,CUST_60776,Rachael,Johnson,rachael.johnson@yahoo.com,New York,Deal Seeker
60834,CUST_60834,Theresa,Thompson,theresa.thompson@gmail.com,Virginia Beach,Occasional Shopper
60885,CUST_60885,Jennifer,Smith,jennifer.smith@outlook.com,Tucson,First-time Buyer
60912,CUST_60912,Christina,Ramos,christina.ramos@outlook.com,Oakland,Online Shopper
60968,CUST_60968,Timothy,Brock,timothy.brock@gmail.com,Raleigh,First-time Buyer
61010,CUST_61010,Erin,Gonzalez,erin.gonzalez@outlook.com,Atlanta,Loyal Customer
61014,CUST_61014,Samantha,Hughes,samantha.hughes@outlook.com,Albuquerque,Budget Shopper
61038,CUST_61038,Michelle,Bishop,michelle.bishop@yahoo.com,Denver,Churn Risk
61084,CUST_61084,Robert,Wilson,robert.wilson@outlook.com,Boston,Loyal Customer
61308,CUST_61308,Dennis,Allen,dennis.allen@yahoo.com,Washington,First-time Buyer
61355,CUST_61355,Raven,Baker,raven.baker@gmail.com,Charlotte,First-time Buyer
